827, 19081, 550, 152, 2777

829, 1657, 102, 162, 2053
829, 12227, 552, 160, 2650
829, 13037, 552, 159, 2670
829, 14107, 552, 158, 2694

853, 9721, 568, 171, 2657
853, 12377, 568, 166, 2731
853, 15511, 568, 162, 2801

857, 5167, 322, 172, 2474
857, 13367, 570, 165, 2768
857, 14797, 570, 164, 2800

859, 12487, 572, 167, 2753
859, 17203, 572, 161, 2852

863, 1523, 94, 169, 2111
863, 4111, 256, 173, 2421
863, 8779, 548, 174, 2657

881, 3217, 200, 176, 2393
881, 7673, 478, 178, 2669
881, 15733, 586, 168, 2897

883, 8089, 504, 178, 2691
883, 14639, 588, 170, 2881

887, 13007, 590, 173, 2856

907, 7727, 482, 184, 2750
907, 8807, 550, 184, 2793
907, 12109, 604, 179, 2897
907, 15467, 604, 174, 2977
907, 17389, 604, 172, 3015

919, 11827, 612, 183, 2928
919, 13933, 612, 179, 2982
919, 14771, 612, 178, 3002

929, 12953, 618, 183, 2990
929, 14011, 618, 182, 3016
929, 18229, 618, 176, 3104

937, 1823, 112, 185, 2353
937, 12401, 624, 186, 3001

941, 2521, 156, 188, 2473
941, 10781, 626, 190, 2966

947, 3917, 244, 190, 2639

953, 6343, 396, 193, 2821
953, 8237, 514, 194, 2911
953, 16693, 634, 184, 3154

967, 8243, 514, 197, 2954

